periodo,customer_id,product_id,plan_precios_cuidados,cust_request_qty,cust_request_tn,tn,cat1,cat2,cat3,brand,sku_size,descripcion
201704,10269,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10269,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10269,20001,0,1,0.44772,0.44772,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10269,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10269,20001,0,1,0.36937,0.36937,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10269,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10269,20001,0,2,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10269,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10269,20001,0,2,0.34727,0.34727,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10269,20001,0,1,0.22404,0.22404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10269,20001,0,2,0.34727,0.34727,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10269,20001,0,3,0.81775,0.81775,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10269,20001,0,1,0.44808,0.44808,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10269,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10269,20001,0,2,0.57131,0.57131,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10269,20001,0,2,0.47049,0.47049,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10269,20001,0,1,0.44808,0.44808,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10269,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10269,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10269,20001,0,2,0.45929,0.45929,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10270,20001,0,1,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10271,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10271,20001,0,1,0.03358,0.03358,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10271,20001,0,1,0.04477,0.04477,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10271,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10271,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10271,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10271,20001,0,1,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10271,20001,0,3,0.28005,0.28005,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10271,20001,0,2,0.08962,0.08962,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10271,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10271,20001,0,1,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10272,20001,0,2,0.13432,0.13432,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10272,20001,0,2,0.73874,0.73874,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10272,20001,0,2,0.49249,0.49249,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10272,20001,0,2,0.1679,0.1679,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10272,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10272,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10272,20001,0,2,0.17923,0.17923,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10272,20001,0,1,0.04481,0.04481,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10272,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10272,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10272,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10272,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10272,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10272,20001,0,1,0.0224,0.0224,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10273,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10273,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10273,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10273,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10273,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10273,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10273,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10273,20001,0,2,0.79535,0.79535,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10273,20001,0,2,0.98578,0.98578,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10273,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10273,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10273,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10273,20001,0,2,0.30246,0.30246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10273,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10274,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10274,20001,0,1,0.22404,0.22404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10275,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10275,20001,0,1,0.08954,0.08954,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10275,20001,0,1,0.03358,0.03358,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10275,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10275,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10275,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10275,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10275,20001,0,1,0.06721,0.06721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10275,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10275,20001,0,1,0.08962,0.08962,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10275,20001,0,2,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10275,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10275,20001,0,1,0.08962,0.08962,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10275,20001,0,1,0.04481,0.04481,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10275,20001,0,2,0.08962,0.08962,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10275,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10275,20001,0,1,0.04481,0.04481,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10275,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10275,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10275,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10275,20001,0,1,0.04481,0.04481,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10275,20001,0,2,0.17923,0.17923,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10276,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10276,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10276,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10276,20001,0,1,0.04477,0.04477,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10276,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10276,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10276,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10276,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10276,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10276,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10276,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10276,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10276,20001,0,1,0.08962,0.08962,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10276,20001,0,1,0.04481,0.04481,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10276,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10277,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10277,20001,0,1,0.03361,0.03361,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10279,20001,0,1,0.04477,0.04477,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10279,20001,0,2,0.10074,0.10074,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10279,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10279,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10279,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10279,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10279,20001,0,3,0.14563,0.14563,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10279,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10279,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10279,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10279,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10279,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10279,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10279,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10279,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10280,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10280,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10280,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10280,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10280,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10280,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10280,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10280,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10280,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10280,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10280,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10280,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10281,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10281,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10281,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10281,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10282,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10282,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10282,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10282,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10282,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10282,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10282,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10282,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10282,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10282,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10282,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10282,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10283,20001,0,2,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10284,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10284,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10284,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10284,20001,0,1,3.69669,3.69669,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10284,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10284,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10286,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10286,20001,0,1,0.12312,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10286,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10286,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10286,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10286,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10286,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10286,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10287,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10287,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10287,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10288,20001,0,1,0.02239,0.02239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10288,20001,0,1,0.1679,0.1679,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10288,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10288,20001,0,1,0.08954,0.08954,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10288,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10288,20001,0,1,0.1679,0.1679,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10288,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10288,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10288,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10288,20001,0,2,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10288,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10288,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10288,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10288,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10288,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10290,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10290,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10290,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10290,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10290,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10290,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10290,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10290,20001,0,1,0.16803,0.16803,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10290,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10291,20001,0,1,0.36937,0.36937,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10291,20001,0,1,0.13432,0.13432,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10291,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10291,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10291,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10291,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10291,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10291,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10291,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10291,20001,0,1,0.33606,0.33606,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10291,20001,0,1,0.33606,0.33606,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10291,20001,0,1,0.23524,0.23524,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10292,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10292,20001,0,1,0.24625,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10292,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10292,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10292,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10292,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10292,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10292,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10292,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10292,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10292,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10293,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10293,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10293,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10293,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10293,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10293,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10293,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10293,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10293,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10293,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10293,20001,0,1,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10293,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10293,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10295,20001,0,1,0.36937,0.36937,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10295,20001,0,2,0.98498,0.69397,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10295,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10295,20001,0,2,1.23223,1.23223,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10295,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10295,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10295,20001,0,2,0.61612,0.61612,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10296,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10296,20001,0,1,0.06716,0.06716,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10296,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10296,20001,0,1,0.22386,0.22386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10296,20001,0,1,0.26863,0.26863,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10296,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10296,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10296,20001,0,1,2.80053,2.80053,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10296,20001,0,2,0.89617,0.89617,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10296,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10296,20001,0,2,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10296,20001,0,1,1.47868,1.47868,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10296,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10296,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10296,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10296,20001,0,1,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10296,20001,0,2,0.33606,0.33606,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10297,20001,0,1,0.05596,0.05596,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10297,20001,0,2,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10297,20001,0,1,0.22386,0.22386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10297,20001,0,1,0.24625,0.24625,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10297,20001,0,2,0.11202,0.11202,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10297,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10297,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10297,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10297,20001,0,1,0.33606,0.33606,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10297,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10297,20001,0,1,0.05601,0.05601,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10297,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
